mol_canonical_id,mol_id,mol_name,smiles
MOL_8b9770b3c2fa,Target_lig_1055,NRAS SAR 3,C1CCC(CC1)NC2=NC(=NC3=CC=CC=C32)C4=NN=C(O4)C5=CC=C(C=C5)F
MOL_072e59060dba,Target_lig_96,methylpyridine_der_5,C1=CC(=NC=C1[N+](=O)[O-])NCCN
MOL_1ead01a69cf4,Target_lig_1298,BI compound 11,Cc1ncc2c(n1)[nH]cc2CCN1CCC(C1)OC1CCN(CC1)c1nc2c([nH]1)cccc2
MOL_4da390518579,Target_lig_0,Spermine,C(CCNCCCN)CNCCCN
MOL_d982e9f0b6b3,Target_lig_323,Enacyloxin IIa,CC/C=C/[C@H]([C@H]([C@@H](CC(=O)[C@H]([C@@H]([C@H](C)/C(=C/C=C/C=C(\C)/C=C/C=C/C(=O)O[C@@H]1C[C@H](CC[C@@H]1O)C(=O)O)/Cl)O)O)O)Cl)OC(=O)N
MOL_42c0c8f6d26d,Target_lig_322,Pulvomycin,CC1C(C(C(C(O1)OC(C)C(C=CC=CC=CC(=O)C(C)C(C(C)C2CC=CC=CC=CC(C(=O)C(=CC=CC(=CC(C(=CCC(=O)O2)C)O)C)C)O)O)O)OC)O)OC
MOL_ad99bed13504,Target_lig_321,Sordarin,CC1CCC2C1CC3(C4CC2(C3(C(=C4)C(C)C)C(=O)O)C=O)COC5C(C(C(C(O5)C)OC)O)O
MOL_bb06f6ac5cbb,Target_lig_990,cpd25,CC1=C(C(=O)C2=C(C1=O)N3CCC(C3=N2)OC(=O)COC)NC(=O)C
MOL_a9cddeac9cb2,Target_lig_989,cpd20,CCC1=CC(=NC(=N1)N2CCCC2)N3CCC(CC3)NCCN4C=CN=C4
MOL_801ede5ead4f,Target_lig_988,cpd19,CCCN(CCC)CC1=CC=C(C=C1)C(=O)N2CCOC(C2)CCN
MOL_bcd9d88137a4,Target_lig_987,cpd18,CC1=NC2=CC=CC=C2C(=C1)N3CCN(C(C3)CCO)CC=C(C)C
MOL_8024c636dc73,Target_lig_986,cpd13,CN1C(=CN=C1NCC2=CC=CC=C2OC)C3=CC(=CC=C3)Br
MOL_46052bd4bcc8,Target_lig_985,cpd8,CC1=CC2=C(C=C1)N=C(C3=NN=CN23)NCCCN4CCOCC4
MOL_900dc7b3117d,Target_lig_1292,BI compound 8,Cc1ncc(c(n1)N)CCN1CCCC(C1)(O)c1nnn(c1)c1ccc2c(c1)nccn2
MOL_cbb40feeaa13,Target_lig_241,Kirromycin,CCC(C(=O)NCC=CC=C(C)C(C(C)C1C(C(C(O1)C=CC=CC=C(C)C(=O)C2=C(C=CNC2=O)O)O)O)OC)C3(C(C(C(C(O3)C=CC=CC)(C)C)O)O)O
MOL_153b8ef296e2,Target_lig_316,T4-MPyP (Tetrakismethylpiridiniumylporphine),CN1C=CC(=C2C3=NC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=[N+](C=C7)C)C8=CC=[N+](C=C8)C)C=C4)C9=CC=[N+](C=C9)C)C=C3)C=C1
MOL_3330f0dfae62,Target_lig_61,guanosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)CO)O
MOL_e4536cde8c82,Target_lig_1291,2HE-5Nme,NC(=O)CN(C(=O)C(N(C(=O)C(N(C(=O)C(N(C(=O)C(N(C(=O)C(N(C(=O)CNCCCn1nnc(c1)C[n+]1ccc2c(c1)c(C)c1c(c2C)[nH]c2c1cc(O)cc2)C)C)C)C)C)C)C)C)C)C)CCCn1nnc(c1)C[n+]1ccc2c(c1)c(C)c1c(c2C)[nH]c2c1cc(O)cc2
MOL_546b3a24926b,Target_lig_1322,Brc3-preQ1,BrCCCNCc1c[nH]c2c1c(=O)[nH]c(n2)N
MOL_0415bb2091cd,Target_lig_1293,BI compound 1,CNCc1cnc(nc1N)C
MOL_c4972ffad80d,Target_lig_1294,BI compound 9,Cc1ncc(c(n1)N)CN1CCC(C1)OC1CCN(CC1)c1nc2c([nH]1)cccc2
MOL_7da345fda852,Target_lig_1295,BI compound 2,CNCc1ccc2c(c1)nccn2
MOL_821b1b546e2b,Target_lig_1296,BI compound 10,c1cnc2c(n1)cc(cc2)CN1CCC(C1)OC1CCN(CC1)c1nc2c([nH]1)cccc2
MOL_37598393f302,Target_lig_1297,BI compound 3,C1CCN(C1)Cc1ccc2c(c1)nccn2
MOL_da9de259d177,Target_lig_1299,BI compound 4,FC1CCN(C1)Cc1ccc2c(c1)nccn2
MOL_ded1615fca75,Target_lig_1300,BI compound 12,Cc1ncc2c(n1)[nH]cc2CCN1CC[C@@H](C1)OC1CCN(CC1)c1nc2c([nH]1)cccc2
MOL_c2d13a6c4956,Target_lig_1301,BI compound 5,FC1(F)CCN(C1)Cc1ccc2c(c1)nccn2
MOL_a307da0d68f1,Target_lig_1302,BI compound 13,Cc1ncc2c(n1)[nH]cc2CCN1CCC(C1)OC1CCN(CC1)c1nc2c([nH]1)ccnc2
MOL_52302c178673,Target_lig_1303,BI compound 6,Cc1ncc2c(n1)[nH]cc2
MOL_19378b417c34,Target_lig_1304,BI-5232,Cc1ncc2c(n1)[nH]cc2CCN1CCC(C1)OC1CCN(CC1)c1nc2c([nH]1)cccn2
MOL_eaa88b2a5c2a,Target_lig_1305,BI compound 7,NCCc1c[nH]c2c1cnc(n2)C
MOL_0af932fc742c,Target_lig_1306,Thiamine pyrophosphate,Cc2ncc(C[n+]1csc(CCOP(=O)(O)OP(=O)(O)O)c1C)c(N)n2
MOL_94281c0bfdbc,Target_lig_1319,TPP analogue S2,Cc1ncc(c(n1)N)C[n+]1csc(c1C)CCOP(=O)(O)O
MOL_b181470acf49,Target_lig_1393,TPP analogue S3,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O
MOL_f28ba2114ea4,Target_lig_1321,TPP analogue S5,OCCC1=C(C)[NH+](N=N1)Cc1cnc(nc1N)C
MOL_833deef2759e,Target_lig_1249,palmatine_mol,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC
MOL_35d907f6f406,Target_lig_15,Berberine_mol,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
MOL_93dc95e838fe,Target_lig_17,Coralyne,CC1=C2C=C(C(=CC2=CC3=[N+]1C=CC4=CC(=C(C=C43)OC)OC)OC)OC
MOL_a6b247323ee6,Target_lig_346,Distamycin A,CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NC3=CN(C(=C3)C(=O)NC4=CN(C(=C4)C(=O)NC5=CN(C(=C5)C(=O)NCCC(=N)N)C)C)C)C)NC=O
MOL_bf3df1c581ce,Target_lig_492,Biaryl ligand 4,C1=CSC(=C1)C2=CC(=C(C=C2)OCCN=C(N)N)CNCCCCN=C(N)N
MOL_64bfcdc1077f,Target_lig_20,Berenil,CC(=O)NCC(=O)O.C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
MOL_9a1f519a6c08,Target_lig_21,Dapi,C1=CC(=CC=C1C2=CC3=C(N2)C=C(C=C3)C(=N)N)C(=N)N
MOL_998e328d6d41,Target_lig_25,Phenylquinoline_derivative_2,c1(c(c(c(cc1)c1nc2c(cccc2)cc1)N1CCN(CC1)C)N1CCN(CC1)C)N1CCN(CC1)C
MOL_c2a0652e678c,Target_lig_26,Phenylquinoline_derivative_3,c1(c(c(c(cc1)c1nc2c(cccc2)c(c1)NCCN(C)C)N1CCN(CC1)C)N1CCN(CC1)C)N1CCN(CC1)C
MOL_6cf1ce6fc440,Target_lig_491,Biaryl ligand 3,C1=CC=C2C=C(C=CC2=C1)C3=CC(=C(C=C3)OCCCN)CNCCCCN=C(N)N
MOL_4fd232dd5b3e,Target_lig_517,carboximidamide derivative,CC(=N)C1=CC=C(C=C1)OCCCCCOC2=CC=C(C=C2)C(=N)N
MOL_bc041e5011dd,Target_lig_518,pent-4-ynamide derivative,[C@@H]1([C@@H]([C@H]([C@H](O[C@@H]1CNC(=O)CCC#C)O[C@H]1[C@H]([C@H]([C@@H](C[C@@H]1N)N)O[C@H]1O[C@@H]([C@H]([C@H]([C@@H]1O)N)O)CO)O)O)O)O
MOL_1caa01e81b8f,Target_lig_519,phenoxy_butanamide,C1N(CCN(C1)c1ccc2c(c1)[nH]c(n2)c1ccc2c(c1)[nH]c(n2)c1cccc(c1)OCCCC(=O)NCCC/N=N/N)C
MOL_e55ad2a87577,Target_lig_485,Bis-guanidinylated ligand 3,COC1=CC(=C(C=C1)OCCCN=C(N)N)CNCCCCN=C(N)N
MOL_f53b827d6ccd,Target_lig_13,tetra_methylpyridyl_porphyrine_Cu complex,CN1C=CC(=C2C3=CC=C([N-]3)C(=C4C=CN(C=C4)C)C5=CC=C([N-]5)C(=C6C=CN(C=C6)C)C7=CC=C([N-]7)C(=C8C=CN(C=C8)C)C9=CC=C2[N-]9)C=C1.[Cu]
MOL_b8442762e2e9,Target_lig_486,Bis-guanidinylated ligand 4,COC1=CC(=C(C=C1)OCCCN=C(N)N)CNCCCN=C(N)N
MOL_b50bdb74d919,Target_lig_487,Bis-guanidinylated ligand 5,COC1=CC(=C(C=C1)OCCCN)CNCCCCN=C(N)N
MOL_fea4e6d08fcc,Target_lig_488,Bis-guanidinylated ligand 6,c1c(cc(c(c1)OCCCNC(=N)N)CNCCNC(=N)N)OC
MOL_8edfff3f405f,Target_lig_14,tetra_methylpyridyl_porphyrine_Zn complex,CN1C=CC(=C2C3=NC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=[N+](C=C7)C)C8=CC=[N+](C=C8)C)C=C4)C9=CC=[N+](C=C9)C)C=C3)C=C1.[Zn+2]
MOL_ecca51bb9419,Target_lig_19,Aristololactam_Beta_D_glucoside,COC1=CC=CC2=C3C4=C(C=C21)N(C(=O)C4=CC5=C3OCO5)C6C(C(C(C(O6)CO)O)O)O
MOL_1b3c2b961f0c,Target_lig_1220,rbt442,NCCCOc1ccc(cc1CNC(=O)CCCNC(=N)N)OC
MOL_2ada5d70b226,Target_lig_1219,rbt394,NCCOc1ccc(cc1CNCCCCNC(=N)N)OC
MOL_2eb6c7c1b648,Target_lig_484,Bis-guanidinylated ligand 2,c1c(cc(c(c1)OCCNC(=N)N)CNCCCCCNC(=N)N)OC
MOL_0afd91c5aa4c,Target_lig_12,tetra_methylpyridyl_porphyrine,CN1C=CC(=C2C3=CC=C([N-]3)C(=C4C=CN(C=C4)C)C5=CC=C([N-]5)C(=C6C=CN(C=C6)C)C7=CC=C([N-]7)C(=C8C=CN(C=C8)C)C9=CC=C2[N-]9)C=C1.[Ni]
MOL_dda896b00d95,Target_lig_330,radezolid,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)C3=CC=C(C=C3)CNCC4=NNN=C4)F
MOL_9ff98eac6b86,Target_lig_339,Methylene Blue,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]
MOL_21106e47bef9,Target_lig_525,pentanamide derivative_5,CCCN(CC(=O)N(CCC)CC(=O)N(C(=O)N(C(=O)N(CCCn1cc(CCCCC(=O)NC[C@@H]2O[C@H](O[C@H]3[C@H](N)C[C@@H](N)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](N)[C@H]4O)[C@@H]3O)[C@H](O)[C@H](O)[C@H]2O)nn1)CC(=O)N)CCC)CCC)C(=O)CN(C)CCCn1cc(CCCCC(=O)NC[C@H]2O[C@H](O[C@H]3[C@H](N)C[C@@H](N)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](N)[C@H]4O)[C@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)nn1
MOL_47496b64ae21,Target_lig_520,acridine-4-carboxamide-derivative,c1(c(nc(nc1N)N)N)CCCCNc1c2c(nc3c1cccc3C(=O)NCCN(C)C)ccc(c2)OC
MOL_6288f84c2dc1,Target_lig_468,Ligand5 16S A-site RNA,C1=CC=C(C=C1)C2=CC=CC=C2OCCCC(=N)N
MOL_d1f90b6d1ae0,Target_lig_466,Ligand3 16S A-site RNA,C1CCN(CC1)CCCNC[C@H]2C3=CC=CC=C3CCO2
MOL_6071e16c23d3,Target_lig_465,Ligand2 16S A-site RNA,C1CCN(CC1)CCCNC(=O)C2=C(C3=C(CCCC3)NC2=O)O
MOL_b731f50defe3,Target_lig_338,PROFLAVIN_PLATINUM_DERIVATIVE,c1c2c(nc3c1ccc(c3)NCC[Pt]1(Cl)[N](CC[N]1(C)C)(C)C)cc(cc2)NCC[Pt]1(Cl)[N](C)(C)CC[N]1(C)C
MOL_cb039ae9176c,Target_lig_337,acridine orange,CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C
MOL_51329912ff63,Target_lig_344,Azacyanine 5,COC1=CC2=C(C=C1)N3C[N+]4=C(N=C3S2)SC5=C4C=CC(=C5)OC
MOL_4b0f4020dea8,Target_lig_340,Quinacrine,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
MOL_d8fdb24ab586,Target_lig_343,Azacyanine 3,CN1C2=CC=CC=C2N3C1=NC4=[N+](C5=CC=CC=C5N4C3)C
MOL_73e079f4ded7,Target_lig_137,gentamicin_mol_c2,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)N
MOL_702cfe49b2a7,Target_lig_870,CCUG_compound_1,CCNC1=NC(=NC2=CC=CC=C21)NC3=CC=C(C=C3)NC(=O)C
MOL_d5fea9469784,Target_lig_77,Pactamycin,CC1=C(C(=CC=C1)O)C(=O)OCC2(C(C(C(C2(C)O)(C(C)O)NC(=O)N(C)C)N)NC3=CC=CC(=C3)C(=O)C)O
MOL_c645e84d3ab8,Target_lig_142,Garamine,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)O)N)N)O
MOL_11fed9142e97,Target_lig_146,myomycin,C(CC(CC(=O)NCCCC(CC(=O)NC(=NC1C(C(OC(C1O)OC2C(C(C(C(C2O)OC(=O)N)O)OC(=O)N)O)CO)O)N)N)N)CN
MOL_2aec710fefd2,Target_lig_145,1_N_Acetyl_sisomicin,O([C@@H]1[C@@H](O)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)CN)[C@@H](N)C[C@H]1NC(=O)C)[C@H]1OC[C@](O)([C@H](NC)[C@H]1O)C
MOL_6612a07e9f0c,Target_lig_144,dihydro_sisomicin,O([C@@H]1[C@@H](O)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)CN)[C@@H](N)C[C@H]1N)[C@H]1OC[C@](O)([C@H](NC)[C@H]1O)C
MOL_fca7e555cd53,Target_lig_950,CCUG_compound_81,Cc1ccc2nc(Nc3ccc4nc(NCCc5ccc(cc5)S(N)(=O)=O)sc4c3)nc(NCCCO)c2c1
MOL_31a27545556f,Target_lig_141,Kanamycin C,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CO)O)O)N)N
MOL_52b033c22569,Target_lig_139,gentamicin_mol_B,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)N)O
MOL_6ea55e99a0c1,Target_lig_1216,Diamino_piperidinyl_triazine_8,CC(CC(=O)Nc1ccc(cc1O)Nc1nc(nc(n1)N1C[C@H](N)C[C@H](C1)N)N1C[C@H](N)C[C@@H](C1)N)C
MOL_403d55b41d51,Target_lig_1185,Florfenicol,CS(=O)(=O)C1=CC=C(C=C1)C(C(CF)NC(=O)C(Cl)Cl)O
MOL_0c4d591f17e2,Target_lig_500,dimethylamine_derivative,c12ccc3c(c1C[C@H](CO2)CN(C)C)n1c(n3)NC[C@H](C1)CN(C)C
MOL_7dee76eec923,Target_lig_64,Argininamide,C(CC(C(=O)N)N)CN=C(N)N
MOL_ef49dbdcb044,Target_lig_1212,Diamino_piperidinyl_triazine_4,N[C@@H]1C[C@H](N)CN(C1)c1nc(nc(n1)N)N1C[C@H](N)C[C@H](C1)N
MOL_d081fac5cf9a,Target_lig_1213,Diamino_piperidinyl_triazine_5,N[C@@H]1C[C@H](N)CN(C1)c1nc(NC2CCNC2)nc(n1)N1C[C@H](N)C[C@H](C1)N
MOL_36448bf21ce4,Target_lig_1214,Diamino_piperidinyl_triazine_6,COc1ccc(cc1)Nc1nc(nc(n1)N1C[C@H](N)C[C@H](C1)N)N1C[C@H](N)C[C@@H](C1)N
MOL_f6dcf6dcd4c4,Target_lig_1215,Diamino_piperidinyl_triazine_7,N[C@@H]1C[C@H](N)CN(C1)c1nc(Nc2ccc(cc2)NC(=O)C)nc(n1)N1C[C@H](N)C[C@H](C1)N
MOL_310287888dfa,Target_lig_1217,Diamino_piperidinyl_triazine_9,N[C@@H]1C[C@H](N)CN(C1)c1nc(Nc2ccc(c(c2)O)NC(=O)c2ccc(cc2)C)nc(n1)N1C[C@H](N)C[C@H](C1)N
MOL_e5288c47e276,Target_lig_1259,Quinoxaline 3,NC1=NC2=CC=C(N)C(N)=C2C(N)=[NH+]1
MOL_29eb9071d4ea,Target_lig_688,IRAB,C[NH+](C)CCCN1C(N)=[NH+]C2=CC=C3OC(C[NH+](C)C)=CC3=C12
MOL_6b744f4a4973,Target_lig_685,Lomofungin,COC(=O)C1=C2C(=NC\3=C(N2)C(=O)C=C(/C3=C\O)O)C(=O)C=C1
MOL_b494b1dbe3fc,Target_lig_348,Spiro-compound_2,C1[C@H]([C@@H](C[C@@]2(O1)[C@H](C[C@H]([C@@H]([C@H]2O)O)NC(=O)[C@H](CCN)O)N)O)O
MOL_ff8aeaec67d9,Target_lig_349,Spiro-compound_3,C1[C@@H]([C@@H](C[C@]2(O1)[C@H](C[C@H]([C@@H]([C@H]2O)O)NC(=O)[C@H](CCCCN)N)N)O)O
MOL_0d48d877b1d8,Target_lig_325,Edeine_mol,C1=CC(=CC=C1C(CC(=O)NCC(C(=O)NC(CN)C(=O)NC(CCCC(C(CC(=O)NCC(=O)NCCCNCCCCN)O)N)C(=O)O)O)N)O
MOL_1e96955e0af0,Target_lig_390,Piperidine_aminoglycoside_16S _A_site_RNA_mimic_1,O1[C@@H]([C@H]([C@@H]([C@@H]([C@@H]1CN)O)O)N)OC[C@H]1[C@@H](CNCC1)CN
MOL_5f6182bb39c6,Target_lig_393,Piperidine_aminoglycoside_16S _A_site_RNA_mimic_4,O1[C@@H]([C@@H]([C@H]([C@@H]([C@@H]1CO)O)O)N)OC[C@H]1[C@@H]([C@@H](NCC1)O)CN
MOL_ff68d59b28fb,Target_lig_394,Piperidine_aminoglycoside_16S _A_site_RNA_mimic_5,O1[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]1CN)O)O)N)O[C@@H]1[C@@H](CNC[C@H]1CN)CO
MOL_8f83355b386d,Target_lig_397,Diamino_piperidinyl_triazine_1,C1[C@@H](CN(C[C@@H]1N)c1nc(nc(N2C[C@H](C[C@@H](C2)N)N)n1)Nc1cc(c(cc1)NC(=O)c1ccc(cc1)Cl)O)N
MOL_bd672e23c137,Target_lig_399,Diamino_piperidinyl_triazine_3,C(CN(CCN)c1nc(nc(N2C[C@@H](C[C@@H](C2)N)N)n1)Nc1ccc(cc1)NC(=O)c1c(cc2c(c1)cccc2)O)N
MOL_3fe0618b4b30,Target_lig_347,Spiro-compound_1,C1[C@@H]([C@H](C[C@@]2(O1)[C@H](C[C@H]([C@@H]([C@H]2O)O)N)N)O)O
MOL_bc55ea4cc8d0,Target_lig_1178,Rx-01_002,CC(=O)NC[C@@H]1OC(=O)N(C1)c1ccc(c(c1)F)c1ccc(cc1)CNC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O
MOL_6ac7ca953838,Target_lig_1180,Rx-01_133,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(c1)F)c1ccc(cc1)CNCC(=O)N
MOL_a6ec15426b7f,Target_lig_1181,Rx-01_149,NC(=N)NCc1ccc(cc1)c1ccc(cc1F)N1C[C@@H](OC1=O)CNC(=O)C
MOL_ed041e690297,Target_lig_1182,Rx-01_413,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(c1)F)c1ccc(cc1)n1ccnn1
MOL_b60760595642,Target_lig_1183,Rx-01_423,FCCCNCc1ccc(cc1)c1ccc(cc1F)N1C[C@@H](OC1=O)CNC(=O)C
MOL_759cfdd31990,Target_lig_1184,Rx-01_445,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(c1)F)c1ccc(cc1)n1ncnn1
MOL_f4208d4c6f06,Target_lig_596,Bis amidophenyl furans derivative 5,c1cc(cc(c1)C(=N)NCC)c1oc(cc1)c1cccc(c1)C(=N)NCC
MOL_b60419532ac9,Target_lig_597,Bisamidophenyl thiophene derivative 2,c1cc(cc(c1)C(=N)NCCN1CCCC1)c1sc(cc1)c1cccc(c1)C(=N)NN1CCOCC1
MOL_2c0c8f4369be,Target_lig_598,Bisamidophenyl thiophene derivative 3,c1cc(cc(c1)C(=N)NCCN1CCCC1)c1sc(cc1)c1cccc(c1)C(=N)NCCCN1CCCC[C@@H]1C
MOL_61252e8aa353,Target_lig_599,Bisamidophenyl thiophene derivative 6,c1cc(cc(c1)C(=N)NCC[C@H]1CCCN1C)c1sc(cc1)c1cccc(c1)C(=N)NCC[C@H]1N(CCC1)C
MOL_299e627cf3b7,Target_lig_600,Bisamidophenyl thiophene derivative 7,CCN(CC)CCCN=C(C1=CC=CC(=C1)C2=CC=C(S2)C3=CC(=CC=C3)C(=NCCCN(CC)CC)N)N
MOL_cab0a36e2429,Target_lig_601,Bisamidophenyl thiophene derivative 8,c1cc(cc(c1)C(=N)NCCCN1[C@@H](CCCC1)C)c1sc(cc1)c1cccc(c1)C(=N)NCCCN1CCCC[C@H]1C
MOL_bb8c627b5728,Target_lig_602,Bisamidophenyl thiophene derivative 9,c1cc(cc(c1)C(=N)NCc1cnccc1)c1sc(cc1)c1cccc(c1)C(=N)NCC[C@H]1N(CCC1)C
MOL_3f40b5b27225,Target_lig_603,Bisamidophenyl thiophene derivative 10,c1cc(cc(c1)C(=N)NCc1cnccc1)c1sc(cc1)c1cccc(c1)C(=N)NCCCN(CC)CC
MOL_298c04377aa7,Target_lig_604,Bisamidophenyl thiophene derivative 11,c1cc(cc(c1)C(=N)NCC[C@H]1CCCN1C)c1sc(cc1)c1cccc(c1)C(=N)NCCCN(CC)CC
MOL_e5e966fe2be3,Target_lig_933,CCUG_compound_64,Cc1ccc2nc(Nc3ccc4ncn(C)c4c3)nc(NCCCO)c2c1
MOL_98c385e1f6b5,Target_lig_595,Bis amidophenyl furans derivative 4,CN(C)CCCCCCN=C(C1=CC=CC(=C1)C2=CC=C(O2)C3=CC(=CC=C3)C(=NCCCCCCN(C)C)N)N
MOL_e15376b5fbaa,Target_lig_934,CCUG_compound_65,Cc1ccc2nc(Nc3ccc4nc(sc4c3)-c3ccc(F)cc3)nc(NCCCO)c2c1
MOL_5b5df26cc70c,Target_lig_935,CCUG_compound_66,Cc1ccc2nc(Nc3ccc4nc(sc4c3)-c3cccc(F)c3)nc(NCCCO)c2c1
MOL_b70ba28b2239,Target_lig_936,CCUG_compound_67,Cc1ccc2nc(Nc3ccc4nc(sc4c3)-c3ccccc3C)nc(NCCCO)c2c1
MOL_d44c78ba4225,Target_lig_925,CCUG_compound_56,Cc1n[nH]c2nc(Nc3ccc4OCCOc4c3)nc(NCCCO)c12
MOL_ebb36fde6170,Target_lig_915,CCUG_compound_46,OCCCNc1nc(Nc2ccc3OC(F)(F)Oc3c2)nc2ccccc12
MOL_6422a8f8bbf8,Target_lig_916,CCUG_compound_47,Cc1c(Nc2nc(NCCCO)c3ccccc3n2)ccc2OCCOc12
MOL_a8858c6e419e,Target_lig_917,CCUG_compound_48,CN1CCOc2cc(Nc3nc(NCCCO)c4ccccc4n3)ccc12
MOL_e1361c4da1e0,Target_lig_918,CCUG_compound_49,Cc1nc2ccc(Nc3nc(NCCCO)c4ccccc4n3)cc2o1
MOL_6d5c05cd993e,Target_lig_919,CCUG_compound_50,Cc1nc2ccc(Nc3nc(NCCCO)c4ccccc4n3)cc2s1
MOL_be55ebff85ed,Target_lig_920,CCUG_compound_51,Cn1cnc2ccc(Nc3nc(NCCCO)c4ccccc4n3)cc12
MOL_a93ba8ee95c3,Target_lig_921,CCUG_compound_52,Cn1nc(Nc2nc(NCCCO)c3ccccc3n2)c2ccccc12
MOL_4e30a023c60d,Target_lig_922,CCUG_compound_53,CN(c1ccc2OCCOc2c1)c1nc(NCCCO)c2ccccc2n1
MOL_4fb2da2ba552,Target_lig_923,CCUG_compound_54,OCCCNc1nc(Nc2ccc3OCCOc3c2)nc2CCCCc12
MOL_b94be0d89910,Target_lig_924,CCUG_compound_55,OCCCNc1nc(Nc2ccc3OCCOc3c2)nc2COCc12
MOL_3c307b08d49b,Target_lig_937,CCUG_compound_68,Cc1ccc2nc(Nc3ccc4nc(sc4c3)-c3cc[nH]n3)nc(NCCCO)c2c1
MOL_3f2eacab0b5e,Target_lig_926,CCUG_compound_57,Cc1cccc2c(NCCCO)nc(Nc3ccc4OCCOc4c3)nc12
MOL_69944db35eed,Target_lig_927,CCUG_compound_58,Cc1ccc2nc(Nc3ccc4OCCOc4c3)nc(NCCCO)c2c1
MOL_31f2a186f7fa,Target_lig_871,CCUG_compound_2,CC(=O)NC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N4CCCC4
MOL_533259a304af,Target_lig_929,CCUG_compound_60,OCCCNc1nc(Nc2ccc3OCCOc3c2)nc2cc(F)ccc12
MOL_d58530cbc213,Target_lig_930,CCUG_compound_61,OCCCNc1nc(Nc2ccc3OCCOc3c2)nc2c(F)cccc12
MOL_b4bacb1fc5af,Target_lig_931,CCUG_compound_62,Cc1nc2ccc(Nc3nc(NCCCO)c4cc(C)ccc4n3)cc2o1
MOL_0d9bd94ae8e1,Target_lig_932,CCUG_compound_63,Cc1nc2ccc(Nc3nc(NCCCO)c4cc(C)ccc4n3)cc2s1
MOL_0049f38b0fe0,Target_lig_593,Bis amidophenyl furans derivative 2,c1cc(cc(c1)C(=N)NCCCN(CC)CC)c1oc(cc1)c1cccc(c1)C(=N)NCCCN(CC)CC
MOL_dc9d1bb17e46,Target_lig_594,Bis amidophenyl furans derivative 3,CN(C)CCCCN=C(C1=CC=CC(=C1)C2=CC=C(O2)C3=CC(=CC=C3)C(=NCCCCN(C)C)N)N
MOL_7cc6f5450b9e,Target_lig_976,Pentamidine_7,C1=CC=C(C=C1)COC2=C(C=C(C=C2Cl)C(=N)N)Cl
MOL_c35c93535870,Target_lig_946,CCUG_compound_77,Cc1ccc2nc(Nc3ccc4nc(NCCOc5ccccc5)sc4c3)nc(NCCCO)c2c1
MOL_3a03a146570f,Target_lig_984,Hoechst_33258_9,C1CN=C(N1)C2=CC=C(C=C2)NC(=O)CNC(=O)NC3=CC=C(C=C3)C4=NCCN4
MOL_9cce130fcd1e,Target_lig_983,Hoechst_33258_8,COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3N2)OC
MOL_5345d0aa9032,Target_lig_982,Hoechst_33258_7,C1CN=C(N1)C2=CC(=CC=C2)NC(=O)C3=CC(=CC=C3)C(=O)NC4=CC=CC(=C4)C5=NCCN5
MOL_20a641a4850e,Target_lig_981,Hoechst_33258_6,C[C@@H]1CNC(=N1)c1ccc(cc1)NC(=O)Nc1ccc(cc1)C1=N[C@H](CN1)C
MOL_9f6bffe872b1,Target_lig_980,Hoechst_33258_5,C1=CC=C2C(=C1)NC(=N2)CNC3=CC=C(C=C3)C(F)(F)F
